route_id,service_id,trip_id
107,23,1297
107,23,1298
107,23,1299
107,23,1300
107,23,1301
107,23,1302
107,23,1303
107,23,1304
107,23,1305
107,23,1306
107,24,1307
107,24,1308
107,24,1309
107,24,1310
107,24,1311
107,24,1312
107,24,1313
107,24,1314
109,26,1315
109,26,1316
114,27,1317
114,27,1318
114,28,1319
114,28,1320
114,29,1321
114,29,1322
114,30,1323
114,30,1324
114,31,1325
114,31,1326
114,27,1327
114,27,1328
114,28,1329
114,28,1330
114,29,1331
114,29,1332
114,30,1333
114,30,1334
114,31,1335
114,31,1336
115,32,1337
115,32,1338
115,32,1339
115,32,1340
115,32,1341
115,32,1342
115,33,1343
115,33,1344
115,33,1345
115,33,1346
115,33,1347
115,33,1348
115,32,1349
115,32,1350
115,32,1351
115,32,1352
115,32,1353
115,32,1354
115,33,1355
115,33,1356
115,33,1357
115,33,1358
115,33,1359
115,33,1360
116,32,1361
116,32,1362
116,32,1363
116,32,1364
116,32,1365
116,32,1366
116,32,1367
116,32,1368
116,32,1369
116,32,1370
116,32,1371
116,32,1372
116,33,1373
116,33,1374
116,33,1375
116,33,1376
116,33,1377
116,33,1378
116,33,1379
116,33,1380
116,33,1381
116,33,1382
116,33,1383
116,33,1384
116,32,1385
116,32,1386
116,32,1387
116,32,1388
116,32,1389
116,32,1390
116,32,1391
116,32,1392
116,32,1393
116,32,1394
116,32,1395
116,32,1396
116,33,1397
116,33,1398
116,33,1399
116,33,1400
116,33,1401
116,33,1402
116,33,1403
116,33,1404
116,33,1405
116,33,1406
116,33,1407
116,33,1408
117,32,1409
117,32,1410
117,32,1411
117,32,1412
117,32,1413
117,32,1414
117,32,1415
117,32,1416
117,32,1417
117,32,1418
117,32,1419
117,32,1420
117,33,1421
117,33,1422
117,33,1423
117,33,1424
117,33,1425
117,33,1426
117,33,1427
117,33,1428
117,33,1429
117,33,1430
117,33,1431
117,33,1432
117,32,1433
117,32,1434
117,32,1435
117,32,1436
117,32,1437
117,32,1438
117,32,1439
117,32,1440
117,32,1441
117,32,1442
117,32,1443
117,32,1444
117,33,1445
117,33,1446
117,33,1447
117,33,1448
117,33,1449
117,33,1450
117,33,1451
117,33,1452
117,33,1453
117,33,1454
117,33,1455
117,33,1456
118,32,1457
118,33,1458
118,32,1459
118,33,1460
12,34,1461
12,34,1462
12,34,1463
12,34,1464
12,34,1465
12,34,1466
12,34,1467
12,34,1468
12,34,1469
12,34,1470
12,34,1471
12,34,1472
12,34,1473
12,34,1474
12,34,1475
12,34,1476
12,34,1477
12,34,1478
12,34,1479
12,34,1480
12,34,1481
12,34,1482
12,34,1483
12,34,1484
12,34,1485
12,34,1486
12,34,1487
12,34,1488
12,34,1489
12,34,1490
12,34,1491
12,34,1492
12,34,1493
12,34,1494
12,34,1495
12,34,1496
12,34,1497
12,34,1498
12,34,1499
12,34,1500
12,34,1501
12,34,1502
12,34,1503
12,34,1504
12,34,1505
12,34,1506
12,34,1507
12,34,1508
12,34,1509
12,34,1510
12,34,1511
12,34,1512
12,34,1513
12,34,1514
12,34,1515
12,34,1516
12,34,1517
12,34,1518
12,34,1519
12,34,1520
12,34,1521
12,34,1522
12,34,1523
12,34,1524
12,34,1525
12,34,1526
12,34,1527
12,34,1528
12,34,1529
12,34,1530
12,34,1531
12,34,1532
12,34,1533
12,34,1534
12,35,1535
12,35,1536
12,35,1537
12,35,1538
12,35,1539
12,1,1540
12,1,1541
12,1,1542
12,36,1543
12,36,1544
12,36,1545
12,36,1546
12,34,1547
12,34,1548
12,34,1549
12,34,1550
12,34,1551
12,34,1552
12,34,1553
12,34,1554
12,34,1555
12,34,1556
12,34,1557
12,34,1558
12,34,1559
12,34,1560
12,34,1561
12,34,1562
12,34,1563
12,34,1564
12,34,1565
12,34,1566
12,34,1567
12,34,1568
12,34,1569
12,34,1570
12,34,1571
12,34,1572
12,34,1573
12,34,1574
12,34,1575
12,34,1576
12,34,1577
12,34,1578
12,34,1579
12,34,1580
12,34,1581
12,34,1582
12,34,1583
12,34,1584
12,34,1585
12,34,1586
12,34,1587
12,34,1588
12,34,1589
12,34,1590
12,34,1591
12,34,1592
12,34,1593
12,34,1594
12,34,1595
12,34,1596
12,34,1597
12,34,1598
12,34,1599
12,34,1600
12,34,1601
12,34,1602
12,34,1603
12,34,1604
12,34,1605
12,34,1606
12,34,1607
12,34,1608
12,34,1609
12,34,1610
12,34,1611
12,34,1612
12,34,1613
12,34,1614
12,34,1615
12,34,1616
12,34,1617
12,34,1618
12,34,1619
12,34,1620
12,34,1621
12,34,1622
12,35,1623
12,35,1624
12,35,1625
12,35,1626
12,35,1627
12,35,1628
12,35,1629
12,35,1630
12,35,1631
12,1,1632
12,1,1633
12,1,1634
12,1,1635
12,1,1636
12,1,1637
12,2,1638
12,2,1639
12,2,1640
12,2,1641
12,2,1642
12,2,1643
12,3,1644
12,3,1645
12,3,1646
12,3,1647
12,3,1648
12,3,1649
12,34,1650
124,37,1651
124,37,1652
124,37,1653
124,37,1654
124,37,1655
124,37,1656
124,37,1657
124,37,1658
124,37,1659
124,37,1660
124,38,1661
124,38,1662
124,39,1663
124,40,1664
124,40,1665
124,39,1666
124,41,1667
124,41,1668
124,41,1669
124,41,1670
124,41,1671
124,41,1672
124,41,1673
124,41,1674
124,41,1675
124,41,1676
124,41,1677
124,41,1678
124,41,1679
124,41,1680
124,41,1681
124,41,1682
124,41,1683
124,41,1684
124,41,1685
124,41,1686
124,41,1687
124,41,1688
124,41,1689
124,41,1690
124,42,1691
124,42,1692
124,43,1693
124,44,1694
124,45,1695
124,46,1696
124,46,1697
124,46,1698
124,46,1699
124,46,1700
124,46,1701
124,46,1702
124,46,1703
124,46,1704
124,46,1705
124,46,1706
124,46,1707
124,46,1708
124,46,1709
124,46,1710
124,46,1711
124,46,1712
124,46,1713
124,47,1714
124,47,1715
124,48,1716
124,48,1717
124,48,1718
124,48,1719
124,48,1720
124,48,1721
124,48,1722
124,49,1723
124,50,1724
124,50,1725
124,50,1726
124,50,1727
124,50,1728
124,50,1729
124,50,1730
124,50,1731
124,50,1732
124,50,1733
124,51,1734
124,51,1735
124,51,1736
124,51,1737
124,51,1738
124,51,1739
124,51,1740
124,51,1741
124,51,1742
124,51,1743
124,51,1744
124,51,1745
124,51,1746
124,51,1747
124,51,1748
124,51,1749
124,51,1750
124,51,1751
124,51,1752
124,51,1753
124,51,1754
124,51,1755
124,51,1756
124,51,1757
124,52,1758
124,53,1759
124,54,1760
124,55,1761
124,56,1762
126,57,1763
126,57,1764
126,57,1765
126,57,1766
126,57,1767
126,57,1768
126,57,1769
126,57,1770
126,57,1771
126,57,1772
126,57,1773
126,57,1774
126,57,1775
126,57,1776
126,57,1777
126,57,1778
126,57,1779
126,57,1780
126,57,1781
126,57,1782
126,57,1783
126,57,1784
126,57,1785
126,57,1786
126,57,1787
126,57,1788
126,57,1789
126,58,1790
126,58,1791
126,58,1792
126,58,1793
126,58,1794
126,58,1795
126,58,1796
126,58,1797
126,58,1798
126,58,1799
126,58,1800
126,57,1801
126,59,1802
126,59,1803
126,59,1804
126,59,1805
126,59,1806
126,59,1807
126,59,1808
126,59,1809
126,59,1810
126,59,1811
126,59,1812
126,59,1813
126,59,1814
126,59,1815
126,59,1816
126,59,1817
126,59,1818
126,59,1819
126,59,1820
126,59,1821
126,59,1822
126,59,1823
126,59,1824
126,59,1825
126,59,1826
126,59,1827
126,59,1828
126,59,1829
126,59,1830
126,59,1831
126,59,1832
126,59,1833
126,59,1834
126,59,1835
126,59,1836
126,59,1837
126,59,1838
126,59,1839
126,59,1840
126,24,1841
126,24,1842
126,24,1843
126,24,1844
126,24,1845
126,24,1846
126,24,1847
126,24,1848
126,24,1849
126,24,1850
126,24,1851
126,24,1852
126,24,1853
126,24,1854
126,24,1855
126,24,1856
126,24,1857
126,24,1858
126,24,1859
126,24,1860
126,24,1861
126,24,1862
126,24,1863
126,24,1864
126,24,1865
126,24,1866
126,24,1867
126,60,1868
126,60,1869
126,60,1870
126,60,1871
126,60,1872
126,60,1873
126,60,1874
126,60,1875
126,60,1876
126,60,1877
126,60,1878
126,24,1879
126,61,1880
126,61,1881
126,61,1882
126,61,1883
126,61,1884
126,61,1885
126,61,1886
126,61,1887
126,61,1888
126,61,1889
126,61,1890
126,62,1891
126,62,1892
126,62,1893
126,62,1894
126,62,1895
126,62,1896
126,62,1897
126,62,1898
126,62,1899
126,62,1900
126,63,1901
126,63,1902
126,63,1903
126,63,1904
126,63,1905
126,63,1906
126,63,1907
126,63,1908
126,57,1909
126,57,1910
126,57,1911
126,57,1912
126,57,1913
126,57,1914
126,57,1915
126,57,1916
126,57,1917
126,57,1918
126,57,1919
126,57,1920
126,57,1921
126,57,1922
126,57,1923
126,57,1924
126,57,1925
126,57,1926
126,57,1927
126,57,1928
126,57,1929
126,57,1930
126,57,1931
126,57,1932
126,57,1933
126,57,1934
126,57,1935
126,57,1936
126,58,1937
126,58,1938
126,58,1939
126,58,1940
126,58,1941
126,58,1942
126,58,1943
126,58,1944
126,58,1945
126,58,1946
126,58,1947
126,59,1948
126,59,1949
126,59,1950
126,59,1951
126,59,1952
126,59,1953
126,59,1954
126,59,1955
126,59,1956
126,59,1957
126,59,1958
126,59,1959
126,59,1960
126,59,1961
126,59,1962
126,59,1963
126,59,1964
126,59,1965
126,59,1966
126,59,1967
126,59,1968
126,59,1969
126,59,1970
126,59,1971
126,59,1972
126,59,1973
126,59,1974
126,59,1975
126,59,1976
126,59,1977
126,59,1978
126,59,1979
126,59,1980
126,59,1981
126,59,1982
126,59,1983
126,59,1984
126,59,1985
126,59,1986
126,24,1987
126,24,1988
126,24,1989
126,24,1990
126,24,1991
126,24,1992
126,24,1993
126,24,1994
126,24,1995
126,24,1996
126,24,1997
126,24,1998
126,24,1999
126,24,2000
126,24,2001
126,24,2002
126,24,2003
126,24,2004
126,24,2005
126,24,2006
126,24,2007
126,24,2008
126,24,2009
126,24,2010
126,24,2011
126,24,2012
126,24,2013
126,24,2014
126,60,2015
126,60,2016
126,60,2017
126,60,2018
126,60,2019
126,60,2020
126,60,2021
126,60,2022
126,60,2023
126,60,2024
126,60,2025
126,61,2026
126,61,2027
126,61,2028
126,61,2029
126,61,2030
126,61,2031
126,61,2032
126,61,2033
126,61,2034
126,61,2035
126,61,2036
126,62,2037
126,62,2038
126,62,2039
126,62,2040
126,62,2041
126,62,2042
126,62,2043
126,62,2044
126,62,2045
126,62,2046
126,63,2047
126,63,2048
126,63,2049
126,63,2050
126,63,2051
126,63,2052
126,63,2053
126,63,2054
129,64,2055
129,64,2056
129,64,2057
129,64,2058
129,64,2059
129,64,2060
129,65,2061
129,65,2062
129,65,2063
129,65,2064
129,65,2065
129,65,2066
129,65,2067
129,65,2068
129,66,2069
129,67,2070
129,68,2071
129,68,2072
129,68,2073
129,68,2074
129,68,2075
129,68,2076
129,68,2077
129,68,2078
129,68,2079
129,68,2080
129,69,2081
129,69,2082
129,69,2083
129,69,2084
129,69,2085
129,69,2086
129,69,2087
129,69,2088
129,70,2089
129,71,2090
129,72,2091
129,72,2092
129,72,2093
129,72,2094
129,72,2095
129,72,2096
129,64,2097
129,64,2098
129,64,2099
129,64,2100
129,64,2101
129,64,2102
129,65,2103
129,65,2104
129,65,2105
129,65,2106
129,65,2107
129,65,2108
129,65,2109
129,65,2110
129,66,2111
129,67,2112
129,68,2113
129,68,2114
129,68,2115
129,68,2116
129,68,2117
129,68,2118
129,68,2119
129,68,2120
129,68,2121
129,69,2122
129,69,2123
129,69,2124
129,69,2125
129,69,2126
129,69,2127
129,69,2128
129,69,2129
129,70,2130
129,71,2131
129,72,2132
129,72,2133
129,72,2134
129,72,2135
129,72,2136
129,72,2137
13,73,2138
13,73,2139
